image,label,split,source,status,width,height,x1,y1,x2,y2,score,method,reviewed_at,reviewer,notes
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012091981.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012091981.txt,train,existing,accepted,2592,1944,583,248,2038,1703,72.206523,dark-edge,2026-05-04T17:31:35,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012091981_aug_0.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012091981_aug_0.txt,train,existing,accepted,2592,1944,679,159,2251,1735,75.258754,dark-edge,2026-05-04T17:31:37,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012094375.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012094375.txt,train,existing,accepted,2592,1944,535,152,2004,1650,73.009070,dark-edge,2026-05-04T17:31:43,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012094375_aug_0.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012094375_aug_0.txt,train,existing,accepted,2592,1944,592,175,2026,1643,70.941520,dark-edge,2026-05-04T17:31:48,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012102074.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012102074.txt,train,existing,accepted,2592,1944,550,130,1998,1599,72.597798,dark-edge,2026-05-04T17:31:51,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012102074_aug_0.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012102074_aug_0.txt,train,existing,accepted,2592,1944,266,56,2183,1845,47.710756,dark-edge,2026-05-04T17:31:53,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012102178.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012102178.txt,train,existing,accepted,2592,1944,544,179,1986,1638,72.944808,dark-edge,2026-05-04T17:31:57,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012102178_aug_0.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012102178_aug_0.txt,train,existing,accepted,2592,1944,510,156,2012,1677,73.273331,dark-edge,2026-05-04T17:32:04,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012102187.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012102187.txt,train,existing,accepted,2592,1944,523,156,1992,1645,72.960427,dark-edge,2026-05-04T17:32:11,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012102187_aug_0.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012102187_aug_0.txt,train,existing,accepted,2592,1944,558,161,1972,1593,64.066247,dark-edge,2026-05-04T17:32:14,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012111081.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012111081.txt,train,existing,accepted,2592,1944,503,314,1964,1793,73.317996,dark-edge,2026-05-04T17:32:17,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012111081_aug_0.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012111081_aug_0.txt,train,existing,accepted,2592,1944,598,121,2119,1660,73.310035,dark-edge,2026-05-04T17:32:20,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012111693.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012111693.txt,train,existing,accepted,2592,1944,531,239,2034,1749,74.289480,dark-edge,2026-05-04T17:32:24,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012111693_aug_0.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012111693_aug_0.txt,train,existing,accepted,2592,1944,265,148,2325,1836,52.433285,dark-edge,2026-05-04T17:32:34,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012203792.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012203792.txt,train,existing,accepted,2592,1944,448,163,2202,1683,73.529015,dark-edge,2026-05-04T17:32:39,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012203792_aug_0.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012203792_aug_0.txt,train,existing,negative,2592,1944,,,,,45.508655,dark-edge,2026-05-04T17:32:40,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/20240320122114108.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_20240320122114108.txt,train,existing,accepted,2592,1944,574,240,2034,1735,74.117667,dark-edge,2026-05-04T17:32:48,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/20240320122114108_aug_0.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_20240320122114108_aug_0.txt,train,existing,accepted,2592,1944,576,241,2036,1733,70.792443,dark-edge,2026-05-04T17:32:50,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012211685.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012211685.txt,train,existing,accepted,2592,1944,679,177,2117,1650,72.884632,dark-edge,2026-05-04T17:32:54,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012211685_aug_0.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012211685_aug_0.txt,train,existing,accepted,2592,1944,560,172,2426,1860,61.606445,dark-edge,2026-05-04T17:32:59,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012213065.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012213065.txt,train,existing,accepted,2592,1944,521,127,1988,1666,72.995017,dark-edge,2026-05-04T17:33:04,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012213065_aug_0.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012213065_aug_0.txt,train,existing,accepted,2592,1944,200,54,2014,1585,39.571874,dark-edge,2026-05-04T17:33:13,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012213469.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012213469.txt,train,existing,accepted,2592,1944,505,137,1957,1673,73.556089,dark-edge,2026-05-04T17:33:16,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012213469_aug_0.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012213469_aug_0.txt,train,existing,negative,2592,1944,,,,,65.118511,dark-edge,2026-05-04T17:33:18,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012221775.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012221775.txt,train,existing,accepted,2592,1944,429,265,2135,1696,45.976503,dark-edge,2026-05-04T17:33:30,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012221775_aug_0.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012221775_aug_0.txt,train,existing,accepted,2592,1944,193,210,1933,1830,48.953785,dark-edge,2026-05-04T17:33:37,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012221875.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012221875.txt,train,existing,accepted,2592,1944,478,254,2189,1686,46.027581,dark-edge,2026-05-04T17:33:46,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012221875_aug_0.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012221875_aug_0.txt,train,existing,accepted,2592,1944,438,253,2149,1684,54.030932,dark-edge,2026-05-04T17:33:53,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012221886.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012221886.txt,train,existing,accepted,2592,1944,579,222,2011,1774,45.779452,dark-edge,2026-05-04T17:34:01,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012221886_aug_0.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012221886_aug_0.txt,train,existing,accepted,2592,1944,390,169,2298,1751,55.279773,dark-edge,2026-05-04T17:34:06,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012223173.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012223173.txt,train,existing,accepted,2592,1944,625,273,2132,1780,71.856152,dark-edge,2026-05-04T17:34:10,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012223173_aug_0.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012223173_aug_0.txt,train,existing,accepted,2592,1944,442,204,2422,1892,52.128261,dark-edge,2026-05-04T17:34:18,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012223184.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012223184.txt,train,existing,accepted,2592,1944,598,270,2120,1777,71.734246,dark-edge,2026-05-04T17:34:25,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012223184_aug_0.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012223184_aug_0.txt,train,existing,accepted,2592,1944,415,200,2394,1888,52.621390,dark-edge,2026-05-04T17:34:31,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012224576.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012224576.txt,train,existing,accepted,2592,1944,571,232,2089,1743,73.494339,dark-edge,2026-05-04T17:34:35,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012224576_aug_0.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012224576_aug_0.txt,train,existing,accepted,2592,1944,261,234,2089,1886,57.406592,dark-edge,2026-05-04T17:34:45,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012224581.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012224581.txt,train,existing,accepted,2592,1944,550,246,2038,1727,73.504372,dark-edge,2026-05-04T17:34:48,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012224581_aug_0.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012224581_aug_0.txt,train,existing,accepted,2592,1944,554,164,2225,1814,69.674839,dark-edge,2026-05-04T17:34:53,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012233070.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012233070.txt,train,existing,accepted,2592,1944,477,126,2343,1643,46.867512,dark-edge,2026-05-04T17:34:58,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012233070_aug_0.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012233070_aug_0.txt,train,existing,accepted,2592,1944,611,127,2075,1583,74.800488,dark-edge,2026-05-04T17:35:01,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012234772.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012234772.txt,train,existing,accepted,2592,1944,560,241,2022,1688,72.783460,dark-edge,2026-05-04T17:35:04,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012234772_aug_0.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012234772_aug_0.txt,train,existing,accepted,2592,1944,572,240,2034,1687,75.506890,dark-edge,2026-05-04T17:35:05,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012234880.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012234880.txt,train,existing,accepted,2592,1944,610,205,2068,1660,73.143693,dark-edge,2026-05-04T17:35:07,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012234880_aug_0.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012234880_aug_0.txt,train,existing,accepted,2592,1944,610,205,2068,1660,60.779914,dark-edge,2026-05-04T17:35:09,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012235881.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012235881.txt,train,existing,accepted,2592,1944,599,215,2075,1667,73.196625,dark-edge,2026-05-04T17:35:11,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012235881_aug_0.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012235881_aug_0.txt,train,existing,accepted,2592,1944,546,198,2141,1794,80.443356,dark-edge,2026-05-04T17:35:13,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012243484.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012243484.txt,train,existing,accepted,2592,1944,501,262,2294,1714,68.635372,dark-edge,2026-05-04T17:35:21,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012243484_aug_0.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012243484_aug_0.txt,train,existing,negative,2592,1944,,,,,50.118954,dark-edge,2026-05-04T17:35:22,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012244575.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012244575.txt,train,existing,accepted,2592,1944,599,231,2103,1706,73.652720,dark-edge,2026-05-04T17:35:27,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012244575_aug_0.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012244575_aug_0.txt,train,existing,accepted,2592,1944,462,128,2224,1816,73.840274,dark-edge,2026-05-04T17:35:29,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012244787.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012244787.txt,train,existing,accepted,2592,1944,580,319,2008,1733,73.419836,dark-edge,2026-05-04T17:35:32,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012244787_aug_0.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012244787_aug_0.txt,train,existing,accepted,2592,1944,535,275,2053,1777,73.423254,dark-edge,2026-05-04T17:35:33,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012253090.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012253090.txt,train,existing,accepted,2592,1944,606,179,2066,1680,73.429863,dark-edge,2026-05-04T17:35:38,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012253090_aug_0.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012253090_aug_0.txt,train,existing,accepted,2592,1944,210,92,2228,1776,50.675199,dark-edge,2026-05-04T17:35:46,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012262483.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012262483.txt,train,existing,accepted,2592,1944,757,200,2241,1725,69.552009,dark-edge,2026-05-04T17:35:48,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012262483_aug_0.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012262483_aug_0.txt,train,existing,accepted,2592,1944,923,187,2517,1909,48.884229,dark-edge,2026-05-04T17:35:59,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012263174.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012263174.txt,train,existing,accepted,2592,1944,619,251,2081,1726,71.395024,dark-edge,2026-05-04T17:36:03,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012263174_aug_0.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012263174_aug_0.txt,train,existing,accepted,2592,1944,477,152,2087,1736,64.432454,dark-edge,2026-05-04T17:36:06,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012265672.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012265672.txt,train,existing,accepted,2592,1944,633,195,2114,1679,73.133759,dark-edge,2026-05-04T17:36:09,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012265672_aug_0.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012265672_aug_0.txt,train,existing,accepted,2592,1944,459,163,2245,1867,87.925064,dark-edge,2026-05-04T17:36:15,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012265778.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012265778.txt,train,existing,accepted,2592,1944,640,201,2091,1654,73.154210,dark-edge,2026-05-04T17:36:18,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012265778_aug_0.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012265778_aug_0.txt,train,existing,accepted,2592,1944,625,275,2106,1758,73.161629,dark-edge,2026-05-04T17:36:20,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012270693.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012270693.txt,train,existing,accepted,2592,1944,713,115,2145,1609,68.708813,dark-edge,2026-05-04T17:36:23,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012270693_aug_0.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012270693_aug_0.txt,train,existing,accepted,2592,1944,366,193,2179,1557,42.550330,dark-edge,2026-05-04T17:36:32,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012272680.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012272680.txt,train,existing,accepted,2592,1944,468,177,1901,1635,71.709778,dark-edge,2026-05-04T17:36:35,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012272680_aug_0.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012272680_aug_0.txt,train,existing,accepted,2592,1944,301,313,2421,1890,50.198331,dark-edge,2026-05-04T17:36:43,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012273386.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012273386.txt,train,existing,accepted,2592,1944,450,311,2081,1800,70.085796,dark-edge,2026-05-04T17:36:49,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012273386_aug_0.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012273386_aug_0.txt,train,existing,accepted,2592,1944,701,301,2249,1832,66.997968,dark-edge,2026-05-04T17:36:53,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012273672.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012273672.txt,train,existing,accepted,2592,1944,442,180,2024,1639,70.806545,dark-edge,2026-05-04T17:36:56,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012273672_aug_0.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012273672_aug_0.txt,train,existing,accepted,2592,1944,452,302,2034,1762,80.861565,dark-edge,2026-05-04T17:37:01,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012280971.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012280971.txt,train,existing,accepted,2592,1944,508,112,2009,1588,45.977857,dark-edge,2026-05-04T17:37:03,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012280971_aug_0.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012280971_aug_0.txt,train,existing,accepted,2592,1944,606,127,2066,1571,45.805770,dark-edge,2026-05-04T17:37:07,,
半导体芯片表面缺陷检测/半导体芯片表面缺陷检测-解压后可直接使用/半导体芯片表面缺陷检测/train/images/2024032012281767.jpg,chip_roi/review_tasks/existing_pseudo_800/part_005/labels/train_2024032012281767.txt,train,existing,accepted,2592,1944,592,198,2102,1644,73.034536,dark-edge,2026-05-04T17:37:14,,
